cik
318996
319201
319815
320017
320121
320187
320193
320335
320575
350698
350852
350894
351817
351998
352541
352736
352825
352991
353020
353569
354707
354908
354950
354964
355019
355429
355811
356028
356037
356130
356309
357173
700564
700565
700841
701347
701374
701853
701869
701985
702165
702325
703351
703604
704051
704415
705432
706688
706863
707388
707549
708818
708955
711404
712034
712515
712534
712537
713671
714310
714395
714562
714603
715072
715812
716006
716133
716605
716634
716643
717423
717538
719135
719220
719402
719733
719739
720005
720500
720858
721371
721447
1083706
1096950
1163389
1598981
945617
774937
1530746
1414767
792935
721994
723254
723531
723612
723646
723733
724910
726513
726514
726601
726854
726958
727273
727920
728391
729580
731012
731766
731802
732417
732717
732834
733269
737468
737758
739421
739708
740260
740663
740971
741516
741815
742112
743316
743988
744455
745308
745732
745981
746210
746515
746598
746838
749251
750004
750556
750577
750686
750813
751364
753308
754737
757011
759944
763563
763744
764065
764180
764478
764622
764764
765207
766404
766421
766704
766829
768835
768899
769397
769520
771266
772406
773910
775158
776867
776901
777917
779152
780571
783005
783280
783324
784011
784977
785161
785786
787250
788784
789132
789933
790703
791519
791915
791963
792977
792987
793074
793952
794170
794323
794367
794619
795266
796343
797468
798354
798941
798949
799233
799288
799292
799698
799729
801337
802481
803649
804269
804753
805022
805676
807707
807863
807882
808326
808362
808450
808461
809248
811532
811596
811808
811830
812011
812128
813672
813762
813828
813920
814184
814547
814549
814676
815097
815556
816284
816761
816956
817366
818479
819689
820027
727892
821026
821127
821130
821189
821483
822416
822662
822818
823094
823277
824142
824410
825313
825410
826154
826675
827052
827054
827187
827809
827871
828916
829224
829323
830122
830748
831001
831259
831547
832101
832428
832480
833079
833444
833640
833795
836658
837010
837465
837919
839087
840489
842162
842183
842517
842518
842633
844059
844965
845877
846913
849146
849399
849547
849869
850209
850261
850429
850460
851205
851310
851968
852772
854775
855658
856982
857005
858339
858470
858877
859163
859598
859737
860413
860546
860731
860748
861459
862668
863110
863436
863894
864749
865058
865436
866121
866273
866368
866374
866609
866729
866829
867038
867665
867773
868671
870826
871763
872248
873044
874015
874501
874716
874761
874766
874977
875045
875159
875320
875357
876167
876437
876523
876883
877212
877860
877890
878004
878526
878560
878927
879555
879575
880266
880641
881453
882095
882104
882184
882508
882835
883237
883241
883569
883902
883943
883948
883984
884614
884887
884905
885245
885508
885550
885590
885639
885725
886035
886137
886163
886171
886206
886346
886835
887226
887343
887730
887733
887919
887921
887969
888471
1124160
1392545
890319
890547
890564
890926
891024
819793
891103
891293
891482
892222
892482
892537
892553
814046
747159
1230058
893538
893691
894081
894627
894671
895126
895417
895419
895456
896159
896841
896878
897077
768411
806279
4187
351789
943034
1618798
88790
22701
37472
1488917
815093
897429
897723
898173
898174
899051
899629
899689
899715
899749
899751
899866
900075
902274
904080
904979
906193
906345
906553
906780
907254
907471
908255
908937
909108
909724
910322
910406
910521
910606
910612
910638
911147
911177
912061
912093
912242
912463
912562
912593
912595
912728
912750
912752
912833
913142
913144
913165
913290
913341
913760
913778
914025
914122
914139
914208
914374
914748
915358
915389
915779
915840
915912
915913
916365
916457
916540
917225
917273
917491
917520
918160
918965
1296484
1308858
1481241
1447382
1448397
1578453
919956
920112
920148
920321
920371
920427
920448
920465
920522
921082
921825
93859
922224
922358
922521
922621
922864
923603
924168
924719
925645
926326
926617
927003
927066
854560
1500837
1391933
916907
1500375
927628
927653
928022
928054
928953
929008
929351
929545
929940
930236
773840
878828
779544
744187
795212
316253
930420
930810
931148
931336
932628
933036
934543
934549
934612
935494
935703
936340
936395
936402
936528
937098
937556
1099219
937834
1046050
1401564
1041368
1530249
818677
1010470
1556727
1448301
939767
1527795
831355
814926
939930
940944
943861
944075
944130
944480
944809
945394
945764
945841
1013272
1635261
946673
947484
949157
949158
949428
902739
1048911
1594617
42582
1644675
1372020
933034
1386716
834285
945989
1000228
1000229
1000623
1000753
1001039
1001907
1551206
1401835
1503161
1290506
1496818
1002135
1002517
1002638
1002910
1003078
36369
64463
1289237
842295
38264
88572
1003642
1003815
1004434
1004702
1004724
1004980
1005229
1005276
1005414
1005817
1006655
1006837
1007330
1007587
1008579
1008654
929452
928658
1009626
1552845
1365388
1560905
65759
1572386
105744
1567900
726516
1437517
1338929
718332
1011060
1011452
1011570
1012477
1012569
1012620
1012771
1013462
1013606
1013871
1014111
1014473
1014763
1425203
1089598
1138724
1425289
1584618
1624140
1015328
1015780
1016125
1016281
1017303
1080319
1445831
1228386
1547015
1322952
1579010
1421851
1017480
1017491
1018399
1018724
1018840
1018963
1163199
1108236
65596
1468679
1020569
1020710
1020859
1021162
1021270
1021561
1021635
1022079
1022321
1022408
1022469
1022652
1022705
1023128
1023844
1023860
1024305
1024478
1024725
1025378
1025835
1025996
1026214
2098
1026655
1027884
1028734
1028918
1028954
1029145
1029199
1029730
1029744
1029800
1029831
1030469
1031029
1031203
1031296
1031623
1032220
1032975
1033012
1033905
1034054
1035002
1035201
1035267
1035443
1035748
1036262
1036848
1037016
1037038
1037646
1037976
1038133
1038357
1038509
1038773
1039399
1039684
1039828
1040161
1040593
1040719
1040799
1040971
1041061
1041803
1042046
1042773
1042776
1042893
1043277
1043604
1043961
1045309
1045450
1045810
1046025
1046311
1046327
1047122
1047127
1047340
1585608
1750
1538375
1507079
1385157
937136
1282648
1053706
788816
1138723
1211351
1039065
1047862
1048695
1049521
1049782
1050007
1050797
1050825
1050915
1051470
1051512
1051514
1052595
752294
1073362
1419806
1288750
711034
839470
1030192
1183082
59860
1455926
1100644
1394872
890543
1053374
1053507
1053532
1055160
1055726
1056087
1056288
1056358
1065598
1643194
1056903
1057352
1057706
1057877
1058057
1058090
1058290
1058623
1058811
1058867
1059262
1060349
1642122
1060391
1060822
1061219
1062047
1062231
1062292
1062449
1062822
1354866
1346022
1236997
1348362
1532390
1099369
1460602
1371424
1606364
1609880
1408146
351834
1263872
1098880
1172136
1456189
1103640
1166338
1409431
1574676
1652539
1375686
1472468
1498380
1010566
1612851
1117171
1041514
1424864
1353633
1309057
1368275
1392363
1375576
1063344
1064728
1065059
1065088
1065280
1065696
857501
1483646
1582962
1066605
1067701
1068148
1068875
1069157
1069183
1069202
1069258
1069530
1069533
1070081
1070154
1070412
1070423
1070680
1071739
1071993
764579
887396
1065078
1072627
1072725
1073429
1074902
1075415
1075531
1077428
1077771
1078099
1078207
1419051
1355677
1438095
710782
1691430
1555571
1382574
1421865
1297937
93314
1182737
1101026
1599117
1619174
855787
1076541
1689490
1552743
1516887
788611
1281845
1615942
1615999
1350421
1412126
1576873
1514946
1648087
1127993
1439397
1602381
1502659
1543739
1552358
1505367
1293818
1535635
1611046
1639874
930775
1128189
1602078
1353970
1167419
1493137
846546
1553788
1015383
1031093
875729
1557340
1501257
1542013
1056757
1421636
1537528
1540684
1527102
34285
1421603
1561781
882800
1424549
1635748
1675583
1081316
1083243
1083522
1083643
1084048
1084580
1084961
1084991
1085392
1085621
1085869
1086222
1086909
1088034
1089061
1089063
1089819
1090061
1090727
1090872
1091667
1444839
78311
1539850
1362516
1365357
1091883
1091907
1092662
1093557
1093672
1094285
1094392
1094739
1094814
1095073
1095291
1095651
1096343
1096385
1096752
1584057
925661
775057
856135
897315
706698
1073748
1098996
1606698
847464
1456212
1533357
1131903
1131089
318673
1518487
225628
720875
1514994
1097149
1098151
1099800
1043894
1100682
1101215
1101302
1101396
1101680
1102934
1102993
1103601
1104349
1104485
1104657
84129
724445
86312
51143
1467808
1038074
1563407
1325281
1082554
217346
1615418
726728
1441849
1261249
811156
8818
1369241
1126328
46129
1144519
1800
1314772
924901
1001838
1411688
1104506
1368458
895728
1158324
1621227
1356576
1585023
1626971
1225307
1124198
1320414
718877
103145
1075607
1325618
1253986
715579
350846
701221
1169988
1017673
1162556
831641
1641640
1178879
1459417
1375557
1274173
1207074
712770
1434868
350868
744218
314489
1581720
1264587
1080014
1052054
1574774
1649173
1506928
865752
1583107
1467652
1109354
896264
1533924
868857
1620179
1481512
1329842
886744
722313
1567345
1610092
1375796
887596
1157601
711477
1454789
1447669
1509745
1619087
1309132
1309136
1690769
1393359
1001171
836690
1701051
1685071
1605810
1562622
946563
1689813
1260990
1507605
1130598
1524190
1420031
57131
1001250
57725
1701821
1573097
878079
100591
48465
1011290
1583771
1105472
1107843
1108134
1108205
1108426
1108524
1108827
1109189
1109448
1109546
1110803
1110805
1111335
1111711
1111928
1113148
1113169
1113256
1113481
1114220
1114483
1115055
1115222
1115836
1116132
1117480
1117733
1503985
1118384
1120193
1120370
1120970
1121702
1122304
1122388
1122904
1122976
1123360
1123852
1124610
1125345
1125376
1125920
1126234
1126294
1126956
1126975
1127245
1127371
1575858
869531
1527355
1527613
1416697
1536089
1533427
1128361
1129260
1129542
1130310
1130464
1130713
894245
931755
1023458
1130758
1185198
1326321
1131096
1131227
1133311
1133421
1024126
1023731
65770
1477246
1136352
1136893
1137411
1137547
1137774
1138639
1139812
1077561
896429
1053584
1472091
93389
67347
1114927
1015155
1051343
1699150
39311
357301
788329
891014
9326
1228627
310142
56047
885978
1005409
1520300
1085913
1571776
945114
1082923
1662524
723188
1171662
918251
790359
875622
881890
1082324
1530804
1104855
876343
1286613
1506492
1290677
911649
894237
1541119
1063537
315958
890821
1461219
1461237
1043951
910467
1089815
8177
868271
1001614
1572552
1642380
708821
948072
825411
1677940
898770
1639300
810136
51011
1067294
1070524
1140536
1140859
1141391
1141807
1142750
1143068
1143155
1639669
1543268
1365742
862651
1672754
102109
1221554
1701040
784539
1435387
6207
1099290
894871
1086745
919864
917251
879526
1318220
1485469
1635282
1087456
277058
1537561
885074
792130
1595353
33488
1668340
1396033
1577437
830616
700923
1369868
718937
1289790
1043337
880285
1173911
1270073
894158
810958
1023024
1425205
707605
1174850
806517
1642375
764630
857855
1511071
1670349
1372514
946647
851520
1452872
1133062
1434110
1535955
1130144
759999
1022671
1396878
1327068
1376227
1420720
1405528
1175151
819913
1472494
737875
1479247
913277
1549084
1094038
855874
1050606
1582554
1123270
1027183
1323648
1615892
1041657
730708
62234
1384195
903651
1006269
1000694
1310383
1622353
788965
1513856
866706
1648428
1003201
1361937
1108967
1411906
1568139
43350
1679049
910267
714712
1390162
947559
1505732
1512927
1514281
106532
1094810
1035092
1124524
1641197
1065087
1324189
1325670
812149
1263762
724742
1647088
1463972
1410428
1426800
1347858
351569
1133818
1442626
1138776
1404296
1006281
1425565
1575793
1053369
886136
910329
1540159
1429260
1651407
925528
1578776
928340
1089531
75208
1157762
1484949
805993
1368308
1054274
1533615
1487782
1290476
1066684
1069152
1125264
1186258
1297667
1394922
1463389
1519117
1575048
1640982
1537069
1677576
744452
727510
744825
763907
1429386
1526952
1083220
1211583
1541157
834365
1158420
892832
1601347
1698022
890066
1682325
75340
1507986
1335293
918580
1357971
1378774
731653
1491487
1644963
701719
1659617
1652362
1432196
1488419
1653247
1396877
1439567
1405513
1533998
1437557
1094139
1687505
1597892
76149
1626556
1680048
1279704
1213660
1309442
1000683
1635484
768710
1648365
895051
911148
1531031
89140
846475
1523854
1187953
896747
1296884
1436975
1563756
1090396
1619312
1362190
1508381
1387061
1308711
1042187
812152
1375195
719494
1435508
1405858
720154
1672909
1418372
764897
1446714
1084384
1453593
30831
1499961
1700175
1583513
714284
318306
1137883
1133869
921114
1426506
897075
1083446
1034760
1320760
1409999
1084752
786947
1434524
1674227
1530238
1328792
1590383
1651944
1078037
1704795
1500198
1586554
1404973
1606163
1562214
1565228
1563665
1682220
96699
1645873
1509477
1662684
1662645
1335103
1555972
1651992
1551986
707511
1072379
1208261
1634423
1353487
1099215
831489
1603016
730464
2034
1385818
350797
1399935
1703956
315374
1671686
1342423
740664
798081
69633
1383097
1386301
749038
1600065
1509261
1357450
1652106
1481513
920532
15357
1709017
1140310
728387
1442620
1452176
1379006
874710
1708715
1404079
1144980
1145197
1145765
1156039
1156174
1156375
1157377
723603
1060955
19584
1065332
1043219
1009829
1423417
1450708
1158449
1158463
1158863
1159036
1159167
1159281
1161154
1575345
1503227
1543066
1498148
704440
1473654
1502152
1512886
1161728
1162194
1163302
1163370
1163609
1164863
1165002
1373690
1456802
1421907
1515139
1415332
1570279
1616736
1100778
1396054
1543652
1441082
1516559
1166003
1166126
1166365
1166388
1166691
1166928
1167609
733076
1685040
1168220
1168696
1169264
1169445
1169561
1169652
1169770
1170010
1170991
84839
1171486
806172
1431766
1515816
1491829
1171759
875582
898437
796505
1430723
1365216
874238
1123494
1503584
923139
311094
1361113
1196501
90498
1359931
1357459
1070296
882796
1626878
914156
101295
1605301
1105533
1100917
1013706
1473597
1612630
1605997
887151
1563568
1625584
1376321
1446159
1365916
799850
1123316
1041934
803016
1172139
1172222
1614083
1520528
1173431
1173514
1174922
946936
50292
66004
95029
1036030
1050743
811589
1337068
1437479
1681206
12040
895447
36840
33533
65312
1175454
1175483
1175535
1176316
1176334
1176373
1177394
1177609
1178253
1119774
1419612
928876
1606645
1005699
1610590
1641631
1506983
1062128
916793
1016838
893821
1338940
1158780
1109138
1179060
1179929
1180145
1181749
1300524
1326205
1471727
96885
31667
864839
1662382
39020
1696088
1530766
1636051
1473334
1001463
1418121
1388319
753772
916529
719209
1177845
1417926
1236275
1445109
1027099
1581552
1138476
1560452
1568875
884144
312257
1066764
942126
1039466
1316644
1664127
1589149
802257
1300938
1419275
1368637
1522222
1384135
1077688
754811
945828
1185348
278130
1087423
1335730
33002
862692
1527599
67088
101462
713425
758743
100517
1069308
1175680
91440
936468
55529
1084765
108516
1286681
1157806
784199
1061630
792966
823768
1313275
921582
1059556
917523
755001
896262
935036
1630132
949870
1333274
1170534
6201
1420302
36029
9892
1392326
1021860
1489393
711377
1520697
354190
1092699
893949
105016
1415921
3499
949039
1042418
751978
60086
1040426
203596
1107421
1385292
1144967
1617049
1002590
1095565
1069878
1652535
1038222
1163165
707179
1001902
1411207
1434588
1593538
750574
1060736
1519401
1521036
4281
1105705
713676
1103982
49938
1043000
1037868
1109357
1476150
1145255
908259
42682
1108109
932696
1374684
1145460
1580156
1347178
1590799
64472
1049502
1158895
868780
101382
1592058
1326583
1044777
1354327
732712
1320854
1674168
895421
730272
914475
1380509
818686
1124941
775368
1675149
1346830
1689923
1561894
1400810
1492674
886982
1681459
943819
202947
1048268
862831
1000697
1574235
736772
1275101
1331520
945699
853816
36104
1067837
1161364
1089511
1168990
1522420
944314
1519751
1271214
75362
731288
1017968
1260968
1325702
1593222
860730
1137789
1334478
1067983
1618181
1222333
1104188
1571498
1279695
1099160
1537054
1097864
1580905
904163
1341235
899460
1629137
1379527
1581804
1162112
923796
1404644
812348
800457
1436425
846901
91142
1468328
1645494
1040829
880631
853496
763901
19871
1393818
36966
1070336
1610532
1503802
944745
1692115
1340652
1543643
1617640
814585
35527
1116942
1615165
874396
1019737
1578732
61398
1325879
800240
1478069
1437402
794172
1000045
729986
1075706
1415311
1407067
1054905
1494904
819220
1084717
1022646
1378946
1034594
706129
1041550
354647
73309
797721
749660
6176
910073
1100441
1600125
1567514
1276520
1173489
1055454
1337013
1010612
1013857
1116463
1369568
1474464
798528
1374690
1404281
818033
814453
1478121
1287865
1368148
356171
1103021
1533040
1290149
1289340
1428040
1504886
1043565
1095007
1428042
1209709
1057051
1068237
1386164
925263
1428043
1227268
925306
873799
1037189
914747
1586454
1097396
1325676
1269190
1066656
1227265
884713
1537917
313151
1680232
1420565
1599891
1042074
1372299
1564180
1399529
1339469
1674416
1587221
1395937
1695098
1671933
1437226
1052354
770460
1575428
97210
880417
1585389
1494582
1590750
90896
1013238
1583648
1666244
1671854
1326190
1133416
40730
1692787
1566445
66496
1245791
1294632
1600890
1174940
1564708
918541
1657642
895665
1299969
1065201
922612
1437260
879635
56868
1333172
1408710
880117
1618673
109198
1073349
1584423
900349
1403568
8146
884940
1705843
1262104
1525769
34115
1656328
890491
1342287
56679
1273636
719955
926423
1566011
867374
1514743
357020
1353612
1353616
1353611
1353613
1353614
1519405
1328598
1353615
1433994
1314102
1556148
910679
1286131
72205
1341439
1080657
40704
1687229
1390478
1372920
730263
96793
1419465
1681714
1193311
895464
1368514
885462
1486299
1171008
1009891
1195933
1200375
1201792
1206264
1162283
1090009
708781
712771
99302
1517396
1345016
355379
1572334
1311828
6494
730255
1206942
1207179
1210708
1546679
1577882
1212545
1424657
1424151
1176309
1563227
1611277
948320
1665300
1666114
1698530
1489902
747540
1586452
1519955
820600
1173313
1409197
1286345
1104265
844856
1511735
1448431
1672885
1604868
1296205
1499785
1487843
1218683
1512499
1518171
1388320
1178727
1371128
1628871
1355839
1643953
1021604
1425287
87050
1437491
1571636
1023994
1630940
1517130
1316517
1528356
1703038
1612720
1522690
1314196
1265848
1410172
1358190
1683695
767405
1697805
948426
812796
824416
1131312
1397047
1641398
721693
1512890
1690080
1672900
1355042
1634912
1263364
277905
1445815
943184
1619870
1402479
86264
1580490
1413263
1622491
1134982
860131
1532158
350737
1662669
1527722
1681400
1284450
1561880
1548240
1356093
1621906
811641
1106644
1697152
1698209
1279620
1422141
1462223
1680139
1369290
728447
1522602
819926
727634
1622822
1439299
1539551
1419793
1681941
1357671
1128725
1629665
1491419
1432963
1553404
1566826
1157817
949852
1586573
1437822
1066923
1489588
98338
854800
1518520
1650575
842013
1325159
1435617
1211805
1495536
949721
1434388
1307140
1582341
1670538
1522704
1504876
1529113
1622244
1112985
1556266
1099234
1628228
1563315
1498122
1607741
1673987
1703785
1546652
1625791
1626078
1494809
826253
1672899
1676047
1481028
1413891
1514131
1451929
1422892
1498382
1709682
1297341
1613895
1553643
1479526
1527728
1387713
1537169
1172706
1377178
1455741
1316175
1279715
1293310
1437283
825324
1315061
1434070
1457919
1338474
1409947
1352190
1364397
1385662
1416172
1468780
1158419
934796
319200
1135202
1498232
1104038
1546296
1592411
1594204
1621697
1642363
896493
1393548
1646916
1423586
1658880
1593812
1600784
1566243
1678536
1214816
1216752
885307
1219601
1222840
1223389
1223786
1224608
1227654
1228454
1230245
1230276
1232524
1232582
1234006
804328
1235010
1237831
1239819
1244937
1251769
1252849
1092570
1254595
1254699
1255474
1258602
1260221
1261654
1262039
1359699
1500861
829325
1096132
1078799
1350156
1470550
1262823
1262976
930245
1479000
1961
1265107
1265888
1267130
1267395
1267425
1267426
1267602
1270436
1271833
1272830
1273441
1652958
1428389
1273685
1273813
1273931
1274494
1274644
1275158
1275187
1518621
1275477
1276187
1276531
1277902
1279363
1046102
1025362
1134115
1271554
1280058
1280600
1280776
1281761
1281774
1282266
1282637
1282977
1283140
1283630
1283699
1284807
1284812
1285819
1286043
1286225
1286964
1287151
1288469
1288847
1289308
1289419
1289636
1289848
1289945
1625288
1061164
1498067
1321828
1563536
1494162
1295401
1295947
1296435
1297184
1297587
1297989
1297996
1298675
1298946
1299130
1299709
1300514
1301611
1301787
1302215
1302343
1303313
1303652
1303942
1304280
1304492
1305168
1305323
1305773
1306830
1307748
1469207
1308606
1309108
1309402
1310067
1310114
1311605
1312073
1314152
1314223
1315255
1315399
1316944
1318084
1318482
1318641
1319947
1320461
1321646
1321732
1323885
1324404
1324410
1324424
1325814
1325878
1326160
1326380
1326428
1326771
1326801
1327318
1327567
1327811
1327978
1328581
1329606
1330399
1330421
1330622
1331451
1331463
1331465
1331754
1331757
1331875
1332349
1332551
1333170
1333493
1334978
1335258
1336047
1336917
1336920
1338065
1339947
1340122
1340127
1341141
1341318
1342936
1344596
1345126
1347613
1347652
1348259
1348334
1349436
1349929
1350102
1350593
1351285
1352010
1352081
1353283
1353499
1356090
1356104
1357204
1357371
1357615
1358071
1358403
1358831
1359687
1359841
1360530
1360604
1360901
1361658
1362468
1362988
1363829
1364099
1364250
1364479
1364954
1365135
1365555
1366340
1366744
1366868
1367064
1367644
1367859
1367920
1368265
1368365
1369817
1370053
1159510
1370637
1370702
1370880
1370946
1371285
1371451
1102709
1372414
1373670
1373715
1374310
1375151
1376139
1376339
1432271
355573
1703975
1304409
1011395
38723
799235
1515317
1635538
1376912
1376986
1075857
1377789
1377848
1378453
1378718
1378950
1378992
1379041
1379895
1380393
1380846
1381197
1381668
1382821
1383312
1383650
1384072
1384101
1384710
1385613
1385849
1386278
1386926
355948
1360565
1687999
25743
1471824
1419582
1157647
1412067
1173281
1528557
889348
1050441
1007273
803164
1591890
1377149
883107
1449792
1302946
1363343
1170797
1282400
1282723
1353722
1353748
1436942
1462103
1491262
1587246
1108645
861441
1308027
887247
1424879
1615222
1576197
949961
733590
1102238
889971
1385799
1387467
1388195
1388410
1388430
1389050
1390213
1390777
1390844
1391127
1592603
1506814
1392091
1392972
1393066
1393311
1393612
1393726
1393883
1575659
1584693
1429393
1511161
1533743
1448597
1663641
733337
1101865
1403802
1143238
1334589
1431074
1082027
1497055
1493712
1358654
1551887
1394074
1394156
1395942
1396009
1396446
1396814
1397187
1397403
1397911
1469317
1198415
1477009
1119643
1398987
1399249
1400891
1401257
1401521
1401680
1401708
1402057
1402281
1402829
1403161
1403256
1403431
1403475
1403528
1403853
1404912
1405041
1405495
1406587
1406666
1407739
1407805
1408075
1408100
1408534
1409171
1409375
1409775
1409970
1410384
1410939
1411059
1411342
1411488
1411494
1411579
1412100
1412232
1412270
1412347
1412665
1413329
1413507
1413898
1414475
1414964
1415301
1415404
1415916
1416265
1417398
1418135
1420800
1420811
1421182
1421461
1423221
1423689
1423902
1424844
1596062
1550518
1424929
1425292
1426945
1427570
1428205
1428336
1429560
1430259
1433195
1433642
1433660
1433714
1434621
1434728
1434729
1434842
1436126
1437071
1437106
1437107
1437578
1043156
1616262
76267
1013237
69891
832489
1378140
1123596
7623
764401
15847
943535
797465
717720
95574
934648
785956
1649096
1123979
1500836
1133798
1590584
879101
1527727
1681302
21535
728535
1040130
1280452
1121484
724004
1586049
1443669
773141
1427925
743238
711669
1168455
1053650
1265572
889331
896156
1362004
875657
1006424
884269
1108320
719413
1574186
1172358
1047335
917470
1547459
1001385
883945
1294649
352955
1421517
1532961
69733
820081
70487
1463913
702513
835324
921183
97517
1120914
1358356
1474735
1035976
859070
802681
1507277
719274
1042729
1284196
713095
798287
1162461
799167
1022899
1478454
43196
783412
1296445
1332174
1535365
1278680
1330568
1141240
1063197
1160958
1002037
758938
1648893
906465
1132651
1632127
1322439
1302350
1415624
861842
909494
1606440
1220754
835887
1387156
796534
1624322
1609951
1466593
891532
717806
1012019
1030749
810509
915778
1337298
1001258
924383
1118237
1365101
868082
25895
1113809
1029125
1589061
83350
1395585
320340
1046203
87047
715787
1535079
768408
879682
1563855
1389545
1047881
1434647
1005286
1354174
1361025
1497504
1590695
1090908
1098146
1431567
1034592
922247
1349437
1084332
63330
1061069
1040792
1091596
1578505
1048055
792161
55362
1107280
1577603
47307
1644482
1411036
317340
1461640
1675192
925741
836147
105608
766792
1004989
1352952
736012
1623016
855683
1053691
39092
1307579
1551739
1128281
1508348
1417663
319458
749647
1687187
1378590
1019034
880242
8328
864240
1136174
849401
68270
946486
1077370
1653821
93676
317889
100378
1089143
1016504
72444
357294
842023
790715
1036188
763532
1000230
811831
22252
1084869
1502377
787253
1006830
1602409
811212
1083743
1302084
10329
832488
13573
39368
1437786
1438533
1439095
1439222
1439288
1442145
1443646
1444363
910108
874292
1445305
1165320
1647771
1404280
1407878
1011432
1396633
276283
93205
1404804
844887
1487997
1360442
1589361
1485029
1417028
1104462
1423325
1356564
726293
1490054
1446152
1446371
1446687
1446806
1448056
806592
1449488
1449732
1449794
1450922
1450923
1451505
1452857
1452936
1453687
1453814
1453818
1455650
1456016
1456772
1457612
1457737
1458962
1459200
1459862
1460235
1461755
1462120
1462418
1463101
1464343
1465740
1466225
1466258
1466538
1466815
1467760
1467858
1468010
1468174
1468666
1469372
1551906
1562107
1493893
1335112
1644488
1636760
1469822
1470099
1471265
1472343
1405663
1357878
1472595
1473078
1474098
1474439
1474903
1476045
1476204
1476246
1476264
1476651
1477200
1477294
1506251
1585738
1515740
1697080
1608429
1517389
1539778
1591615
1639234
1580262
1697587
1504678
1518380
1438673
1598683
1619055
1071840
1519820
1689066
1609988
1675634
1413547
1528697
1449574
1629205
859747
1603345
1440799
1096938
1625095
1025771
1670196
1658304
1160945
1451512
1084554
1436568
1101433
1622057
1118233
1430319
1574910
1502557
1607549
1649881
1389067
1517498
1577445
1402371
1474167
936446
1443863
730669
1524872
1409253
1643319
1631463
1285543
1317839
1518461
1016708
29952
1106645
1672897
1643301
1399352
1485074
1590496
40570
1648903
1532926
1542335
1326917
1385329
1388486
1099132
805729
1102432
1584137
1628104
1420108
1487931
1420368
1128353
1575295
1132509
1125699
1286459
1425627
715788
728385
1376804
1599407
1306035
1622408
1608430
1593773
1692415
1653629
946822
1355250
1651577
1627554
1546853
1520118
1453099
1464165
1600750
1512922
1096275
1663038
1593204
1478726
1479094
1479290
1481792
1481832
1482430
1482512
1482974
1483096
1483195
1483386
1483510
1484504
1485003
1486159
1486957
1487052
1487101
1487371
1487730
1487952
1488139
1488813
1489096
1489136
1490281
1490906
1491778
1492091
1492298
1492658
1492691
1650101
1686164
1500242
1403570
1463208
1557668
1142790
1557376
1534708
1705126
1538329
1627811
1627041
1578523
1561206
1514056
1656501
1549719
1659207
1511820
1652101
1652842
1354591
1093248
844538
1023298
1659911
1431934
1603793
1490949
1657803
1138978
1408351
737207
1664740
1080340
864509
1442711
27093
764195
1544190
793524
752642
1582982
1335105
1533106
748592
1685616
1460702
1317945
1205181
1196298
946454
1412486
1433607
1419554
1595097
933738
1685311
315545
935419
937941
67625
1137005
1311538
66418
1001601
840715
1054102
1172631
825788
1532619
1436229
1473490
1381105
1528172
1171012
1360214
1566610
1438943
1567098
1402453
1590565
